url,title_raw,cusine_check,cite,count_review,cusine,check,title,address,count_photo,rating,normalized_rating,category_raw,category,rating_by_category
https://www.tripadvisor.ru/Restaurant_Review-g608960-d8346910-Reviews-Italyanskaya_Pizzeria-Anapa_Krasnodar_Krai_Southern_District.html,59. Итальянская Пиццерия,Пицца|$$ - $$$,"“Пицца 🍕”
“Только не шашлычки)”",13.0,Пицца,$$ - $$$,Итальянская,"Крымская, 177, Анапа 353445 Россия",9,4.5,0.9401707229974728,№ 7 из 28 – Пицца – Анапа,Пицца,1.2045454545454548
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327899-Reviews-Admiral-Anapa_Krasnodar_Krai_Southern_District.html,60. Адмирал,"Морепродукты, Европейская|$$ - $$$","“Вкусная еда, приятный официант”
“Место, где готовят барабульку”",17.0,"Морепродукты, Европейская",$$ - $$$,Адмирал,"пер. Кордонный, 1 ""а, Анапа 353440 Россия",0,4.5,0.9279605263157896,№ 56 из 262 – Рестораны – Анапа,Рестораны,0.9013591433278418
https://www.tripadvisor.ru/Restaurant_Review-g608960-d7224272-Reviews-Cafe_Yason-Anapa_Krasnodar_Krai_Southern_District.html,61. Кафе Ясон,$$ - $$$,"“Кофейня”
“душевно!”",24.0,,$$ - $$$,Кафе,"ул. Терская, 52, Анапа 353440 Россия",13,4.0,0.866613558949566,№ 57 из 262 – Рестораны – Анапа,Рестораны,0.8150311432728123
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6025027-Reviews-Nafanya-Anapa_Krasnodar_Krai_Southern_District.html,62. Нафаня,Русская|$$ - $$$,"“Хороший шашлык”
“Неплохое место для обеда”",35.0,Русская,$$ - $$$,Нафаня,"Набережная, 60, Анапа 353440 Россия",24,4.0,0.907670173607296,№ 58 из 262 – Рестораны – Анапа,Рестораны,0.8561175637052757
https://www.tripadvisor.ru/Restaurant_Review-g608960-d17288812-Reviews-U_Mangala-Anapa_Krasnodar_Krai_Southern_District.html,63. У Мангала,"Барбекю, Европейская|$$ - $$$","“Удивлён, всё очень вкусно!”
“Отвратительный сервис, навязанные услуги”",12.0,"Барбекю, Европейская",$$ - $$$,У,"Пионерский Проспект,  25/3, Анапа 353456 Россия",5,4.0,0.8301752554664323,№ 3 из 6 – Барбекю – Анапа,Барбекю,1.0
https://www.tripadvisor.ru/Restaurant_Review-g608960-d12146887-Reviews-Grated_Cheese_Restaurant-Anapa_Krasnodar_Krai_Southern_District.html,65. Ресторан Тёртый Сыр,"Итальянская, Французская|$","“Вкуснятина”
“Как в Европе”",11.0,"Итальянская, Французская",$,Ресторан,"ул. Черноморская 61, Анапа 353440 Россия",18,4.5,0.9556703933633668,№ 60 из 262 – Рестораны – Анапа,Рестораны,0.92905275268011
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6025018-Reviews-Dom_Pizzi-Anapa_Krasnodar_Krai_Southern_District.html,66. Дом Пиццы,"Итальянская, Пицца|$$ - $$$","“Хорошая пицца за умеренные деньги”
“Вкусная пицца”",27.0,"Итальянская, Пицца",$$ - $$$,Дом,"Гребенская, 43а, Анапа 353440 Россия",14,4.0,0.8736354521481157,№ 19 из 47 – Итальянская – Анапа,Итальянская,0.9262626262626261
https://www.tripadvisor.ru/Restaurant_Review-g608960-d12449831-Reviews-Kismet_Restauran_Music_Hall-Anapa_Krasnodar_Krai_Southern_District.html,67. Kismet Restauran & Music Hall,"Средиземноморская, Фьюжн|$$ - $$$","“нормально”
“Жемчужина”",31.0,"Средиземноморская, Фьюжн",$$ - $$$,Kismet,"Пионерский проспект, 100, Анапа 353450 Россия",29,4.0,0.911529639600044,№ 9 из 19 – Средиземноморская – Анапа,Средиземноморская,0.0
https://www.tripadvisor.ru/Restaurant_Review-g608960-d19261125-Reviews-Chaika_Coffee-Anapa_Krasnodar_Krai_Southern_District.html,68. Chaika Coffee,Кафе|$,"“Атмосферно.”
“Кофе-тайм после обеда”",5.0,Кафе,$,Chaika,"Крымская,  128, Анапа 353440 Россия",4,5.0,1.0165744148994615,№ 10 из 21 – Кафе – Анапа,Кафе,1.069129209316125
https://www.tripadvisor.ru/Restaurant_Review-g608960-d8390332-Reviews-Cafe_Kurazh-Anapa_Krasnodar_Krai_Southern_District.html,"69. Кафе ""Кураж""","Итальянская, Мексиканская|$$ - $$$","“5 баллов”
“Вкусно и красиво”",14.0,"Итальянская, Мексиканская",$$ - $$$,Кафе,"ул. Набережная, 11, Анапа 353440 Россия",0,4.5,0.9230263157894736,№ 20 из 47 – Итальянская – Анапа,Итальянская,0.9242424242424243
https://www.tripadvisor.ru/Restaurant_Review-g608960-d23406707-Reviews-Eda_34-Anapa_Krasnodar_Krai_Southern_District.html,70. Еда 34,"Фастфуд, Европейская|$$$$","“Если отдыхать на море, то в таких местах...”
“Отличный вариант для семьи или компании...”",4.0,"Фастфуд, Европейская",$$$$,Еда,"40 Лет Победы,  34, Анапа 353454 Россия",48,5.0,1.1067877156356445,№ 2 из 12 – Фастфуд – Анапа,Фастфуд,2.230769230769231
https://www.tripadvisor.ru/Restaurant_Review-g608960-d23255498-Reviews-Restaurant_Kassa-Anapa_Krasnodar_Krai_Southern_District.html,71. Ресторан Касса,"Японская, Европейская|$","“Прекрасное заведение”
“Очень понравилось”",4.0,"Японская, Европейская",$,Ресторан,"ул. Крымская, 186/1, Анапа 353440 Россия",8,5.0,1.0232804087462917,№ 9 из 36 – Японская – Анапа,Японская,1.1425641025641025
https://www.tripadvisor.ru/Restaurant_Review-g608960-d21163884-Reviews-Tunets_Sushi_Bar-Anapa_Krasnodar_Krai_Southern_District.html,72. Суши-бар Тунец,"Японская, Суши|$$ - $$$","“Однозначно рекомендую!”
“Все супер!”",4.0,"Японская, Суши",$$ - $$$,Суши,"Толстого, 130, Анапа 353454 Россия",9,5.0,1.0253680914185257,№ 10 из 36 – Японская – Анапа,Японская,1.1553846153846152
https://www.tripadvisor.ru/Restaurant_Review-g608960-d10797904-Reviews-Cake_Shop_Vanil-Anapa_Krasnodar_Krai_Southern_District.html,73. Кондитерская Ваниль,"Десерты, Европейская|$$ - $$$","“Вкусно, но дорого(”
“Ваниль на Пионерском проспекте)”",34.0,"Десерты, Европейская",$$ - $$$,Кондитерская,"пр. Пионерский, 87, Анапа 353456 Россия",19,4.0,0.8955870234040216,№ 3 из 5 – Десерты – Анапа,Десерты,1.988505747126437
https://www.tripadvisor.ru/Restaurant_Review-g608960-d15091578-Reviews-Stolovochka-Anapa_Krasnodar_Krai_Southern_District.html,74. Столовочка,"Восточноевропейская, Европейская|$","“Нормально”
“Хотел есть”",26.0,"Восточноевропейская, Европейская",$,Столовочка,"Краснодарская, 40 перекрёсток с Гоголя, Анапа 353440 Россия",95,4.5,1.1410930117569498,№ 46 из 117 – Европейская – Анапа,Европейская,2.153225806451613
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6025004-Reviews-Viola-Anapa_Krasnodar_Krai_Southern_District.html,75. Viola,"Пицца, Итальянская","“Отличное место!”
“Рекомендую - недорого, мило, вкусно”",14.0,"Пицца, Итальянская",,Viola,"Терская, 142, Анапа 353440 Россия",3,4.5,0.9292893638061752,№ 21 из 47 – Итальянская – Анапа,Итальянская,0.940909090909091
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327902-Reviews-Zolotoi_Plyazh-Anapa_Krasnodar_Krai_Southern_District.html,76. Золотой Пляж,"Русская, Европейская|$$ - $$$","“Просто перекусить”
“Классика Анапы!”",28.0,"Русская, Европейская",$$ - $$$,Золотой,"ул. Гребенская, 1, Анапа 353440 Россия",17,4.0,0.8815432370069223,№ 47 из 117 – Европейская – Анапа,Европейская,1.1144312393887947
https://www.tripadvisor.ru/Restaurant_Review-g608960-d15581517-Reviews-Shokoladnaya_Manufaktura_Timayevykh-Anapa_Krasnodar_Krai_Southern_District.html,77. Шоколадная Мануфактура Тимаевых,"Десерты, Кафе|$","“Очень вкусные десерты”
“Замечательное место😘”",14.0,"Десерты, Кафе",$,Шоколадная,"Ленина, 3, Анапа 353440 Россия",24,4.5,0.9731306999230854,№ 4 из 5 – Десерты – Анапа,Десерты,1.8692528735632186
https://www.tripadvisor.ru/Restaurant_Review-g608960-d20316852-Reviews-Bar_Biblioteka-Anapa_Krasnodar_Krai_Southern_District.html,78. Бар Biblioteka,"Европейская, Восточноевропейская|$$ - $$$","“Работают фанаты своего дела.”
“Это лучшее место”",4.0,"Европейская, Восточноевропейская",$$ - $$$,Бар,"ул. Объездная,  31, Анапа 353440 Россия",16,5.0,1.039981870124162,№ 8 из 21 – Бар – Анапа,Бар,1.25
https://www.tripadvisor.ru/Restaurant_Review-g608960-d5489860-Reviews-Mabi_Cafe-Anapa_Krasnodar_Krai_Southern_District.html,"79. Кафе ""Маби""","Японская, Европейская|$$ - $$$","“Идеально для обеда и ужина”
“очень хорошие роллы”",76.0,"Японская, Европейская",$$ - $$$,Кафе,"ул. Гребенская, 1, Анапа Россия",40,4.0,1.0085073068893529,№ 11 из 36 – Японская – Анапа,Японская,2.227106227106227
https://www.tripadvisor.ru/Restaurant_Review-g608960-d10318203-Reviews-Seasons_Coffee-Anapa_Krasnodar_Krai_Southern_District.html,80. Seasons Coffee,"Кофе и чай, Европейская|$","“💥Просто СУПЕР 💥😋😋”
“Прохладный кофе и апельсиновый фреш в жару”",9.0,"Кофе и чай, Европейская",$,Seasons,"ул. Ленина, 3, Анапа 353440 Россия",23,4.5,0.9628193330403252,№ 5 из 15 – Кофе и чай – Анапа,Кофе и чай,1.9785714285714286
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327922-Reviews-Vysokij_bereg-Anapa_Krasnodar_Krai_Southern_District.html,81. Высокий берег,$$ - $$$,"“Кафе с живописным видом”
“Все хорошо, но платный туалет,,,”",17.0,,$$ - $$$,Высокий,"ул. Ивана Голубца, 2, Анапа 353440 Россия",0,4.0,0.8279605263157895,№ 73 из 262 – Рестораны – Анапа,Рестораны,0.7763591433278418
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327875-Reviews-Favourite-Anapa_Krasnodar_Krai_Southern_District.html,82. Фаворит,"Европейская, Русская|$","“Отличное кафе”
“ресторан ""БАКШЕЕВ"" /ФАВОРИТ/”",6.0,"Европейская, Русская",$,Фаворит,"Набережная ул., 11, Анапа 353440 Россия",1,4.5,0.9119561037248654,№ 51 из 117 – Европейская – Анапа,Европейская,0.8411714770797963
https://www.tripadvisor.ru/Restaurant_Review-g608960-d8683747-Reviews-Mama_Miya-Anapa_Krasnodar_Krai_Southern_District.html,83. Мама Мия,$$ - $$$,"“Можно покушать”
“Скорее нет, чем да”",22.0,,$$ - $$$,Мама,"ул. Красноармейская, д. 26, Анапа 353440 Россия",7,3.5,0.7507979892319526,№ 75 из 262 – Рестораны – Анапа,Рестораны,0.6742101543234291
https://www.tripadvisor.ru/Restaurant_Review-g608960-d10187177-Reviews-Poeziya_Kofe-Anapa_Krasnodar_Krai_Southern_District.html,84. Поэзия кофе,Кофе и чай,"“Оценка 3,5”
“Прекрасный кофе”",6.0,Кофе и чай,,Поэзия,"ул. Шевченко, 288 A, Анапа 353440 Россия",1,4.5,0.9119561037248654,№ 6 из 15 – Кофе и чай – Анапа,Кофе и чай,0.936335403726708
https://www.tripadvisor.ru/Restaurant_Review-g608960-d12455114-Reviews-Leto_Cafe-Anapa_Krasnodar_Krai_Southern_District.html,85. Кафе Лето,$,"“Отличное место”
“Очень вкусный шашлык.”",5.0,,$,Кафе,"пр-д Золотой Берег, 14/2, Анапа 353440 Россия",1,5.0,1.01031136688276,№ 76 из 262 – Рестораны – Анапа,Рестораны,1.0086774685041944
https://www.tripadvisor.ru/Restaurant_Review-g608960-d13281779-Reviews-Green_Duck_Restaurant-Anapa_Krasnodar_Krai_Southern_District.html,86. Green Duck Restaurant,Европейская|$$ - $$$,"“Посетить можно”
“Не плохо”",30.0,Европейская,$$ - $$$,Green,"Красноармейская 10, Анапа 353440 Россия",37,4.0,0.9265863641358092,№ 52 из 117 – Европейская – Анапа,Европейская,1.3572156196943972
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6025016-Reviews-Venezia-Anapa_Krasnodar_Krai_Southern_District.html,87. Венеция,Пицца|$,"“Вкусно и быстро!”
“кафе”",35.0,Пицца,$,Венеция,"Пушкина, 19а, Анапа 353440 Россия",6,3.5,0.7700918855070872,№ 10 из 28 – Пицца – Анапа,Пицца,1.1363636363636362
https://www.tripadvisor.ru/Restaurant_Review-g608960-d21274767-Reviews-Clever_Coffee-Anapa_Krasnodar_Krai_Southern_District.html,88. Clever Coffee,"Кофе и чай, Европейская|$","“Вкусный кофе”
“Просто находка для меня!Атмосфера,вкусный”",3.0,"Кофе и чай, Европейская",$,Clever,"Пионерский проспект, 268Г Green Park Hotel, Анапа 353456 Россия",1,5.0,1.0070218931985495,№ 7 из 15 – Кофе и чай – Анапа,Кофе и чай,1.1006211180124224
https://www.tripadvisor.ru/Restaurant_Review-g608960-d12288826-Reviews-Patris_Cafe-Anapa_Krasnodar_Krai_Southern_District.html,"89. Кафе ""Патрис""","Японская, Немецкая|$$ - $$$","“Прекрасная кухня!!!”
“Банкет”",5.0,"Японская, Немецкая",$$ - $$$,Кафе,"ул. Объездная, 31, Анапа 353417 Россия",7,5.0,1.0228374629161632,№ 79 из 262 – Рестораны – Анапа,Рестораны,1.0212035645375974
https://www.tripadvisor.ru/Restaurant_Review-g608960-d15278515-Reviews-Sushi_Master-Anapa_Krasnodar_Krai_Southern_District.html,91. Суши Мастер,"Японская, Суши|$","“Вкусная еда”
“Отзыв о Суши Мастер в Анапе”",4.0,"Японская, Суши",$,Суши,"Лермонтова, 118, Анапа 353440 Россия",26,4.5,0.9608586968465004,№ 81 из 262 – Рестораны – Анапа,Рестораны,0.9342220888520497
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6025023-Reviews-Camelot-Anapa_Krasnodar_Krai_Southern_District.html,92. Камелот,"Европейская, Русская|$$ - $$$","“Красиво и цена\ качество на уровне”
“Вкусно и уютно!”",10.0,"Европейская, Русская",$$ - $$$,Камелот,"Терская, 27, Анапа 353440 Россия",29,4.0,0.8769901659158335,№ 56 из 117 – Европейская – Анапа,Европейская,0.9504244482173174
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6025008-Reviews-Subway-Anapa_Krasnodar_Krai_Southern_District.html,93. Subway,Фастфуд|$,"“Вкусные сэндвичи”
“Все как и везде.”",11.0,Фастфуд,$,Subway,"Астраханская, 99, Анапа Россия",2,4.0,0.8222674706076255,№ 3 из 12 – Фастфуд – Анапа,Фастфуд,1.4775641025641029
https://www.tripadvisor.ru/Restaurant_Review-g608960-d17847578-Reviews-Gorilla-Anapa_Krasnodar_Krai_Southern_District.html,94. Горилла,,"“Горилла”
“Вкуснейшая еда!!!”",8.0,,,Горилла,"улица Крымская Мир кино, Анапа Россия",10,5.0,1.0340347214591803,№ 84 из 262 – Рестораны – Анапа,Рестораны,1.032408951928269
https://www.tripadvisor.ru/Restaurant_Review-g608960-d21391976-Reviews-Khutorok-Anapa_Krasnodar_Krai_Southern_District.html,95. Хуторок,"Европейская, Русская","“Кафе и столовая Хуторок”
“Вкусная еда”",4.0,"Европейская, Русская",,Хуторок,"Пионерский проспект, 270, Анапа 353440 Россия",28,4.5,0.965034062190968,№ 9 из 21 – Бар – Анапа,Бар,1.2222222222222223
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6024999-Reviews-Grill_House-Anapa_Krasnodar_Krai_Southern_District.html,96. Grill House,$$ - $$$,"“Оценка 3,5”
“Невнимательные официанты”",33.0,,$$ - $$$,Grill,"Астраханская, 99, Анапа Россия",13,3.5,0.7814161905285134,№ 86 из 262 – Рестораны – Анапа,Рестораны,0.7048581613947233
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327840-Reviews-Flamingo-Anapa_Krasnodar_Krai_Southern_District.html,97. Фламинго,,"“кафе”
“Стандартное кафе.”",9.0,,,Фламинго,"Пушкина ул., 30, Анапа 353440 Россия",2,4.0,0.818977996923415,№ 87 из 262 – Рестораны – Анапа,Рестораны,0.7673549370083885
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6025035-Reviews-Sinyor_Pomidor-Anapa_Krasnodar_Krai_Southern_District.html,98. Синьор-Помидор,Фастфуд|$,"“Добротная кухня”
“Это нужно видеть своими глазами!!!!”",8.0,Фастфуд,$,Синьор,"Горького, 17, Анапа 353440 Россия",0,4.5,0.9131578947368422,№ 4 из 12 – Фастфуд – Анапа,Фастфуд,1.3717948717948718
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327859-Reviews-Pyshka-Anapa_Krasnodar_Krai_Southern_District.html,99. Пышка,"Французская, Русская|$$ - $$$","“Ресторан Пышка”
“Просто, но вкусно”",8.0,"Французская, Русская",$$ - $$$,Пышка,"Пушкина ул., 8, Анапа 353440 Россия",0,4.5,0.9131578947368422,№ 3 из 4 – Французская – Анапа,Французская,2.0
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6063904-Reviews-Zhar_Pizza-Anapa_Krasnodar_Krai_Southern_District.html,100. Жар-пицца,"Итальянская, Пицца","“Не отравились”
“Ничего особенного”",13.0,"Итальянская, Пицца",,Жар,"ул. Красноармейская, 1, Анапа 353445 Россия",0,4.0,0.8213815789473684,№ 90 из 262 – Рестораны – Анапа,Рестораны,0.7697693574958814
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6025159-Reviews-Montekki-Anapa_Krasnodar_Krai_Southern_District.html,101. Montekki,Итальянская|$$ - $$$,"“Понравилось”
“Вкусный десерт”",22.0,Итальянская,$$ - $$$,Montekki,"Астраханская, 99, Анапа Россия",4,3.5,0.7445349412152512,№ 24 из 47 – Итальянская – Анапа,Итальянская,0.669075369075369
https://www.tripadvisor.ru/Restaurant_Review-g608960-d8281889-Reviews-Cafe_Vstrecha-Anapa_Krasnodar_Krai_Southern_District.html,102. Кафе Встреча,"Европейская, Русская|$$ - $$$","“3/5 это максимум”
“Неплохое место для отдыха”",20.0,"Европейская, Русская",$$ - $$$,Кафе,"ул. Горького, 33A, Анапа Россия",13,3.5,0.760034611581145,№ 58 из 117 – Европейская – Анапа,Европейская,0.6932937181663836
https://www.tripadvisor.ru/Restaurant_Review-g608960-d3605372-Reviews-27th_Prichal-Anapa_Krasnodar_Krai_Southern_District.html,103. 27 причал,"Морепродукты, Средиземноморская|$$ - $$$","“Любовь с первого взгляда. В этом...”
“Долго дорого и вкусно”",108.0,"Морепродукты, Средиземноморская",$$ - $$$,причал,"пер. Кордонный, 1А, Анапа 353440 Россия",57,3.5,0.9966294912646962,№ 10 из 21 – Бар – Анапа,Бар,2.2222222222222223
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327869-Reviews-Traktir_na_Terskoj-Anapa_Krasnodar_Krai_Southern_District.html,104. Трактир на Терской,Русская|$$ - $$$,"“Очень хорошее место”
“Рекомендую”",6.0,Русская,$$ - $$$,Трактир,"Краснодарская ул., 2, Анапа 353440 Россия",0,4.5,0.9098684210526315,№ 94 из 262 – Рестораны – Анапа,Рестораны,0.8832372322899505
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327904-Reviews-Roza_vetrov-Anapa_Krasnodar_Krai_Southern_District.html,105. Роза ветров,Винный бар,"“Хороший вариант”
“Интересное заведение”",6.0,Винный бар,,Роза,"пер. Кордонный 4,, Анапа 353440 Россия",0,4.5,0.9098684210526315,№ 3 из 4 – Винный бар – Анапа,Винный бар,0.0
https://www.tripadvisor.ru/Restaurant_Review-g608960-d10637267-Reviews-Origami-Anapa_Krasnodar_Krai_Southern_District.html,106. Оригами,"Пицца, Суши","“Вкусное времяпрепровождение”
“Гигантские роллы”",13.0,"Пицца, Суши",,Оригами,"ул. Новороссийская, д. 296, Анапа 353440 Россия",8,4.0,0.838083040325239,№ 13 из 28 – Пицца – Анапа,Пицца,0.8484848484848486
https://www.tripadvisor.ru/Restaurant_Review-g608960-d9723520-Reviews-Shpinat-Anapa_Krasnodar_Krai_Southern_District.html,107. Шпинат,"Европейская, Фастфуд|$","“Хорошая столовая”
“Хорошее место для завтрака и обеда”",66.0,"Европейская, Фастфуд",$,Шпинат,"Астраханская, 21, Анапа 353440 Россия",56,3.5,0.9254628612240412,№ 97 из 262 – Рестораны – Анапа,Рестораны,0.8489942494144513
https://www.tripadvisor.ru/Restaurant_Review-g608960-d12148914-Reviews-Kubrik-Anapa_Krasnodar_Krai_Southern_District.html,108. Кубрик,"Закусочная, Кавказская","“Посещаем, с удовольствием, мы...”
“Быстро,вкусно,недорого”",6.0,"Закусочная, Кавказская",,Кубрик,"ул.Пушкина 19/1, Анапа 353440 Россия",21,4.5,0.9537097571695418,№ 98 из 262 – Рестораны – Анапа,Рестораны,0.9270785684068608
https://www.tripadvisor.ru/Restaurant_Review-g608960-d17434135-Reviews-Myata_Lounge-Anapa_Krasnodar_Krai_Southern_District.html,109. Мята Lounge,"Итальянская, Европейская|$","“Неожиданное приятно”
“Это любовь ❤️”",3.0,"Итальянская, Европейская",$,Мята,"Владимирская,  120, Анапа 353454 Россия",9,4.5,0.9237233545764202,№ 25 из 47 – Итальянская – Анапа,Итальянская,0.8973193473193474
https://www.tripadvisor.ru/Restaurant_Review-g608960-d12448583-Reviews-Italian_Pizza-Anapa_Krasnodar_Krai_Southern_District.html,110. Итальянская пицца,"Итальянская, Пицца|$","“Неплохая пиццерия”
“Очень хорошее место.”",5.0,"Итальянская, Пицца",$,Итальянская,"ул. Краснодарская, 4A, Анапа 353440 Россия",6,4.5,0.9207497802439292,№ 26 из 47 – Итальянская – Анапа,Итальянская,0.8946386946386947
https://www.tripadvisor.ru/Restaurant_Review-g608960-d8348122-Reviews-Monro-Anapa_Krasnodar_Krai_Southern_District.html,111. Монро,"Европейская, Центральноевропейская|$$ - $$$","“Отличное место для семейного обеда”
“Отдых в Анапе!”",5.0,"Европейская, Центральноевропейская",$$ - $$$,Монро,"Крестьянская, 3а, Анапа 353445 Россия",0,4.5,0.9082236842105263,№ 63 из 117 – Европейская – Анапа,Европейская,0.814516129032258
https://www.tripadvisor.ru/Restaurant_Review-g608960-d23327863-Reviews-Coffee_Moose-Anapa_Krasnodar_Krai_Southern_District.html,112. Coffee Moose,Кофе и чай,"“Прекрасное начало дня”
“Coffee Moose”",2.0,Кофе и чай,,Coffee,"Терская 136, Анапа 353440 Россия",8,5.0,1.0199909350620813,№ 8 из 15 – Кофе и чай – Анапа,Кофе и чай,1.3763975155279502
https://www.tripadvisor.ru/Restaurant_Review-g608960-d18133934-Reviews-Testo-Anapa_Krasnodar_Krai_Southern_District.html,113. Тесто,"Итальянская, Американская|$","“Удобное место расположения, Быстрое...”
“Загляни и объешься!”",3.0,"Итальянская, Американская",$,Тесто,"на пересечении улиц Астраханская и Крымская, Анапа 353440 Россия",8,4.5,0.9216356719041864,№ 27 из 47 – Итальянская – Анапа,Итальянская,0.8917637917637917
https://www.tripadvisor.ru/Restaurant_Review-g608960-d10552245-Reviews-Grill_Palace-Anapa_Krasnodar_Krai_Southern_District.html,114. Grill Palace,"Пицца, Европейская|$","“👍👍👍”
“Решили перекусить”",3.0,"Пицца, Европейская",$,Grill,"Астраханская, 99 ТРЦ Красная Площадь, Анапа 353440 Россия",19,5.0,1.0446001812987582,№ 15 из 28 – Пицца – Анапа,Пицца,1.4621212121212122
https://www.tripadvisor.ru/Restaurant_Review-g608960-d6025009-Reviews-Baskin_Robbins-Anapa_Krasnodar_Krai_Southern_District.html,115. Баскин Роббинс,$$ - $$$,"“Баскин Робинс!!!”
“Сетевая точка мороженого”",5.0,,$$ - $$$,Баскин,"Астраханская, 99, Анапа Россия",0,4.5,0.9082236842105263,№ 105 из 262 – Рестораны – Анапа,Рестораны,0.8815897858319605
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327919-Reviews-Arbat-Anapa_Krasnodar_Krai_Southern_District.html,116. Арбат,$$ - $$$,"“Не посоветую для посещения”
“Есть +”",46.0,,$$ - $$$,Арбат,"ул. Горького, рядом с Летней эстрадой, Анапа Россия",9,3.5,0.7944470387869466,№ 106 из 262 – Рестораны – Анапа,Рестораны,0.7179242346596595
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327909-Reviews-Kajut_Kompanija-Anapa_Krasnodar_Krai_Southern_District.html,117. Кают-Компания,Европейская,"“Отдохнуть от прогулки”
“Типично для курорта”",6.0,Европейская,,Кают,"ул. Крепостная, 80 (рядом с ККЗ ""Победа""), Анапа 353440 Россия",0,4.5,0.9098684210526315,№ 66 из 117 – Европейская – Анапа,Европейская,0.8306451612903226
https://www.tripadvisor.ru/Restaurant_Review-g608960-d16868272-Reviews-Pino-Anapa_Krasnodar_Krai_Southern_District.html,118. Пино,"Русская, Восточноевропейская|$","“Не кафе а сказка”
“Хорошее заведение с доступными ценами.”",6.0,"Русская, Восточноевропейская",$,Пино,"Крымская, 272 Со стороны Пролетарской, Анапа 353440 Россия",11,5.0,1.0328329304472037,№ 29 из 59 – Русская – Анапа,Русская,1.7053571428571428
https://www.tripadvisor.ru/Restaurant_Review-g608960-d8349108-Reviews-Puri_Khleb_Iz_Tandyra-Anapa_Krasnodar_Krai_Southern_District.html,119. Пури-Хлеб Из Тандыра,$$ - $$$,"“захотелось перекусить”
“Купилась на отзыв”",8.0,,$$ - $$$,Пури,"Краснодарская, 26, Анапа 353440 Россия",2,4.0,0.8173332600813098,№ 109 из 262 – Рестораны – Анапа,Рестораны,0.7657074905503984
https://www.tripadvisor.ru/Restaurant_Review-g608960-d2327849-Reviews-Zhar_Pizza-Anapa_Krasnodar_Krai_Southern_District.html,120. Жар-Пицца,Пицца|$,"“Не Италия, но тоже горячая”
“нормально”",9.0,Пицца,$,Жар,"Крымская ул., ТЦ ""Пассаж"" Passage, Анапа Россия",0,4.0,0.8148026315789474,№ 16 из 28 – Пицца – Анапа,Пицца,0.5454545454545456
https://www.tripadvisor.ru/Restaurant_Review-g608960-d12671260-Reviews-More_Ryadom-Anapa_Krasnodar_Krai_Southern_District.html,121. Море рядом,,"“Отличный ресторан”
“Стильное место”",2.0,,,Море,"ул. Ленина, 3, Анапа 353440 Россия",5,5.0,1.0137278870453796,№ 111 из 262 – Рестораны – Анапа,Рестораны,1.012085859819159
https://www.tripadvisor.ru/Restaurant_Review-g608960-d19961189-Reviews-Shaurma_Holl-Anapa_Krasnodar_Krai_Southern_District.html,122. Shaurma Holl,"Французская, Мексиканская|$","“Здарова отец”
“Неплохая кухня с ужасным сервисом”",4.0,"Французская, Мексиканская",$,Shaurma,"Шевченко, 211, Анапа 353440 Россия",22,4.0,0.8525079661575651,№ 4 из 4 – Французская – Анапа,Французская,1.0
https://www.tripadvisor.ru/Restaurant_Review-g608960-d15150548-Reviews-Canteen_Semeynaya-Anapa_Krasnodar_Krai_Southern_District.html,"123. Столовая ""Семейная""","Европейская, Гриль","“Рекомендую”
“Доступная и качественная еда”",2.0,"Европейская, Гриль",,Столовая,"Кирова, 28, Анапа 353440 Россия",2,5.0,1.0074648390286782,№ 113 из 262 – Рестораны – Анапа,Рестораны,1.0058228118024577
https://www.tripadvisor.ru/Restaurant_Review-g608960-d17827159-Reviews-Bar_Fuzzz-Anapa_Krasnodar_Krai_Southern_District.html,124. Bar Fuzzz,"Итальянская, Мексиканская|$$ - $$$","“Красиво”
“Супер место с питерской атмосферой,”",2.0,"Итальянская, Мексиканская",$$ - $$$,Bar,"Калинина, 23, Анапа 353440 Россия",7,5.0,1.0179032523898477,№ 28 из 47 – Итальянская – Анапа,Итальянская,1.0458818958818958
